parent_theme,child_theme,topic,geography_type,geography,metric,stratum,year,epiweek,start_date,metric_value
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,24,13/06/2022,0.156890303
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,24,13/06/2022,0.188481346
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,24,13/06/2022,0.322904587
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,24,13/06/2022,0.789512098
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,25,20/06/2022,0.413985521
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,25,20/06/2022,0.063438818
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,25,20/06/2022,0.1681647
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,25,20/06/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,25,20/06/2022,0.163372532
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,25,20/06/2022,0.298873544
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,25,20/06/2022,0.17108728
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,25,20/06/2022,0.41637519
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,26,27/06/2022,0.384617835
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,26,27/06/2022,0.062273365
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,26,27/06/2022,0.244377479
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,26,27/06/2022,0.125752077
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,26,27/06/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,26,27/06/2022,0.089354008
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,26,27/06/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,26,27/06/2022,0.739702404
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,27,04/07/2022,0.258446693
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,27,04/07/2022,0.062617995
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,27,04/07/2022,0.111794099
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,27,04/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,27,04/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,27,04/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,27,04/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,27,04/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,28,11/07/2022,0.662158489
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,28,11/07/2022,0.158762664
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,28,11/07/2022,0.177387476
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,28,11/07/2022,0.086106762
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,28,11/07/2022,0.303937197
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,28,11/07/2022,0.371798366
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,28,11/07/2022,0.213284642
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,28,11/07/2022,0.524282098
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,29,18/07/2022,0.16903542
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,29,18/07/2022,0.318077534
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,29,18/07/2022,0.206128985
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,29,18/07/2022,0.16896002
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,29,18/07/2022,0.097584397
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,29,18/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,29,18/07/2022,0.497769982
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,30,25/07/2022,0.161316469
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,30,25/07/2022,0.210493654
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,30,25/07/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,30,25/07/2022,0.530751765
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,31,01/08/2022,0.314990401
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,31,01/08/2022,0.151733324
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,31,01/08/2022,0.139162108
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,31,01/08/2022,0.079010785
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,31,01/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,32,08/08/2022,0.438888431
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,32,08/08/2022,0.15641892
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,32,08/08/2022,0.443597347
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,32,08/08/2022,0.172725737
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,32,08/08/2022,0.309754789
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,32,08/08/2022,0.354820043
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,32,08/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,33,15/08/2022,0.303183734
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,33,15/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,33,15/08/2022,0.134704188
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,33,15/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,33,15/08/2022,0.090525344
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,33,15/08/2022,0.109651163
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,33,15/08/2022,0.187728912
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,33,15/08/2022,0.915545523
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,34,22/08/2022,0.168439493
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,34,22/08/2022,0.060141042
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,34,22/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,34,22/08/2022,0.432539046
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,34,22/08/2022,1.06150353
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,35,29/08/2022,0.640181303
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,35,29/08/2022,0.077137932
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,35,29/08/2022,0.252836049
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,35,29/08/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,35,29/08/2022,0.183952704
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,35,29/08/2022,0.894638419
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,36,05/09/2022,0.653288782
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,36,05/09/2022,0.207453176
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,36,05/09/2022,0.267174155
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,36,05/09/2022,0.216067418
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,36,05/09/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,36,05/09/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,36,05/09/2022,0.260531992
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,36,05/09/2022,1.897041202
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,37,12/09/2022,0.392847806
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,37,12/09/2022,0.191418335
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,37,12/09/2022,0.209615558
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,37,12/09/2022,0.098333448
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,37,12/09/2022,0.23012127
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,37,12/09/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,37,12/09/2022,0.238547906
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,â‰¥85 years,2022,37,12/09/2022,0.576541662
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,0-4 years,2022,38,19/09/2022,0
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,5-14 years,2022,38,19/09/2022,0.264456511
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,15-44 years,2022,38,19/09/2022,0.255668402
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,45-54 years,2022,38,19/09/2022,0.177283898
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,55-64 years,2022,38,19/09/2022,0.308161974
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,65-74 years,2022,38,19/09/2022,0.122625664
infectious_disease,respiratory,Influenza,Nation,England,weekly_hospital_admission_rate_by_age,75-84 years,2022,38,19/09/2022,0.627158463
